,id,tweet,wildan,denise,angga,majority
1232,43496,"Udh 2 hari antri buat vaksin, tp kehabisan mulu.",0,0,0,0
1233,45187,Abis vaksin yang di rasa pegel tangan sama laper terus ini ðŸ˜£,0,0,0,0
1234,43794,"Temen2ku pada tanya ""gimana rasanya habis di vaksin?"" Rasanya kayak liat dia sama yang lain ðŸ™ƒ sakit banget anjiir ðŸ˜­",0,-1,0,0
1235,45061,Vaksin w ketunda terus dong nih. Vaksin di RS deket rumah aja gitu yaðŸ˜‚ Kalo kebagian kuota itu jugaðŸ˜‚,0,0,0,0
1236,44992,"minggu lalu kantor ngajak vaksin sinovac tapi gua lebih milih kantor temen yang nawarin vaksin astra, alasannya cuma satu, karena vaksin astra katanya punya efek samping yang lebih ""keras""",1,1,1,1
1237,48051,"Salah satu instansi dalam pengurusan surat2 harus menyertakan kartu vaksin, itu menjadi kendala sendiri. Secara tidak langsung semua orang di wajibkan vaksin. Yg anti vaksin harus menerima itu. Seandainya ada vaksin berbayar dgn pelayanan yg baik, opsi tersebut akan saya pilih.",1,1,1,1
1238,44032,"Mending sekalian dah lockdown sekabupaten seminggu, lakuin 3T+Vaksinasi menyeluruh. Abistu gada lagi PPKMÂ² taik kek gini.  Gapapa, lebih ikhlas liburin seminggu tp abistu kelar drpd kudu gonta-ganti jam operasional gara2 aturan geje gini.",-1,-1,-1,-1
1239,46562,"Vaksinasi adalah proses di dalam tubuh, di mana seseorang menjadi kebal atau terlindungi dari suatu penyakit sehingga apabila suatu saat terpajan dengan penyakit tersebut maka tidak akan sakit atau hanya mengalami sakit ringan, biasanya dengan pemberian vaksin.",1,1,1,1
1240,48151,"Dah terdaftar di 3 pusat vaksinasi, tapi sampai detik ini belum peroleh panggilan. Sedangkan rumah di pinggir jalan protokol yang tiap harinya mengekspos nyaring ambulans. Lingkungan dekat rumah juga sudah banyak yang pasang spanduk zona merah.",0,1,1,1
1241,44770,"Nalarku tergelitik ketika korban c19 semakin menjadi2 pdhl vaksin massal sdh dilakukan brp biaya yg terbuang percuma jika hasil vaksin tsb hanyalah sia2, smtra ppkm yg diberlakukan jg tdk menjamin dpt menghentikan penyebaran c19 ini.",-1,-1,-1,-1
1242,46347,"Orang2 pd takut di vaksin karna jarum suntik.   Aku semenjak SMK gak pernah takut ðŸ¤£. Because udah berteman baik sama suntikan. Ngambil darah sih biasanya.  Jadi dah biasa liat jarum Malah pernah diuji coba sama temen ku, ambil darah ku pake jarum yg 5cc. Yg gede bngt ituðŸ˜­",0,0,0,0
1243,46987,"Aku gak punya banda apa2 aja khawatir.  Duitku yg gak seberapa yg ada di akun crypto ku bgmn mrk ambilnya klo gw matik.   Yg mengerikan kucing2ku udh pasti terlantar kalau gw mati.   Ya Allah, tolonglah beri waktu lg utk hdpðŸ™",0,0,0,0
1244,43487,vaksin pie rasane gais? aku sesuk vaksin tapi wedi e,0,1,1,1
1245,43079,"Status WA pagi pada mbahas COVID, ada yang katanya memang perlu jaga jarak, pake masker, cuci tangan, dan wajib vaksin, semata biar kita sehat. Ada pula yang bilang semua itu hanya rekayasa pangung.",0,0,0,0
1246,43290,Ya Allah mudahkanlah adikku mau vaksin hari ini. Semoga nda ditolak tolakin lagi..,1,1,1,1
1247,44386,"Bang, tolong motivasi vaksin disebarkan ke warga Indonesia",1,1,1,1
1248,44729,Info vaksin gratis daerah Smd dong,1,1,1,1
1249,46292,"Terimakasih kepada orang2 yg hari ini aku repotin selama vaksinasi, semoga sehat selalu",1,1,1,1
1250,44079,"Yuk... yang udah vaksin... cetak kartu vaksinnya... Bahan tebal seperti KTP, Bisa masuk dompet / tempat kartu. Data kartu Terjamin Aman... ðŸ™ðŸ»  https://t.co/OpGEk083Ww",1,1,1,1
1251,47075,"kemacetan akibat penyekatan hari ini membuktikan kalau: - koordinasi masih semrawut - masi banyak kantor di sektor non esensial yg tetap WFO  jadi, bagaimana?",0,-1,-1,-1
1252,48248,"lagi pilek kan gaboleh vaksn dulu ya,  kalo kehabisan kuota vaksin bisa vaksin di rs kan ya bayar gitu?  bwi",0,0,0,0
1253,46584,"jadwal vaksin udah keluar,   dan dapet nya besok :')",1,1,1,1
1254,44326,"Alhamdulillah! Anak2 udah bs dititipin (dititip yang udah vaksin tentunya) dan insya allah taat prokes. Degdegan. Bismillah. Siapa di sini yang udah vaksin covid, khususnya astra zeneca? Sharing dong",1,1,1,1
1255,47461,Wong2 dikongkon vaksin cek angel e,0,1,1,1
1256,44200,"Setelah di vaksin Sinovac, Kepala saya jadi pusing 2 hari belum sembuh-sembuh.",0,0,0,0
1257,46499,"HOAX KARTU VAKSIN DIJUAL PADAHAL ONGKOS CETAK DOANg ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ sudah vaksin apa tidak ada virtual pdf yg di kirim via email,",0,-1,-1,-1
1258,47927,"Doakan aku, aku mau vaksin ðŸ¥º",1,1,1,1
1259,46077,"Vaksinasi dapat melindungi semua orang, termasuk para lansia yang merupakan kelompok rentan. Jika ada lansia di keluarga Anda yang masih belum menerima vaksin #COVID19, tolong bantu mereka untuk divaksin sesegera mungkin ya ðŸ™  #Vaccineswork  https://t.co/v3MF3wt6eh",1,1,1,1
1260,43670,Habis di vaksin lumayan mriang jg yak,0,-1,0,0
1261,45914,"Wwkwkwk bandingin sama luar negeri :( mereka hampir semua warganya udah vaksin, udh mencapai herd immunity, lah di indo masi banyak yg gamau vaksin gegara mikir vaksinnya ditanamin chip wkwkwkwk",0,1,1,1
1262,48943,Ada yang pernah sampe masuk ICU karena covid terus sembuh dan udah dapet Vaksin sampe yang tahap 2?,0,1,1,1
1263,49058,"Ini tuh dari perusahaan kita udah nyediain jadwal vaksin, form screening kita yg ngebagi, lokasi nunggu ada tempat duduk,  yg di area panas2 ada tratak nya, disediain bus juga buat yg pabrik dari boja ke Semarang, selesai vaksin dikasih minuman buat apresiasi",1,1,1,1
1264,48918,"Masih keinget waktu tanya soal vaksinasi di Puskesmas Ngaglik 1, disuruh tanya ke petugas vaksinnya dan dikasi nomornya. Langsung gas nge-pc petugasnya dan chatnya masih jam kantor. Eh sama petugasnya diread doang  padahal udah memperkenalkan diri ðŸ˜‚",0,-1,-1,-1
1265,49360,"Saat makin banyak berita duka berseliweran, masih ada orang yg sibuk menuding konspirasi ini itu ttg covid-19",0,0,0,0
1266,48789,People be like = takut mati karena corona  â€¦ be like = takut mati karena vaksin,-1,-1,1,-1
1267,48403,"btw aku habis dari pasar desa dan di sana ada vaksinasi covid, semoga aja banyak yg mau vaksin dan bisa lolos screening.",1,1,1,1
1268,48871,Mau vaksin tapi kuota hampir full semua,0,1,1,1
1269,48766,Ga sabar mau vaksin dosis ke-2. Bakalan tambah rakus n tambah kebo aja gue ðŸ¤£,1,1,1,1
1270,49082,Ini artinya vaksin gua yg kemarin batal. Sayang bgt anjayyyyyy,0,1,1,1
1271,49356,dan salah satu rumah sakit di yogya menunda proses vaksinasi dengan alasan mendukung ppkm.   padahal sekitar 300 orang dijadwalin hari senin buat vaksin hm,0,-1,-1,-1
1272,49207,Nii kota yk gamau mencontoh kab sleman dalam hal pendaftaran vaksin melalui satu portal web gitu? Jadi ga mumet mau daftar lewat mana,0,1,1,1
1273,48738,Tolong ini vaksin kaya krs sumpah daftar nya rebutan ðŸ˜­,0,0,0,0
1274,48651,"Efek vaksin yang aku rasain?  Nafas sering (gak sesak dan nyeri dada tapi kayak harus nafas banyak2 aja gitu), berasa gerah, pengennya makan mulu, haus terus, dan ngantuk.   Udah tidur tadi 2 jam. Sekarang kebangun. Laper dan haus.  Padahal tadi abis makan nasgor dan migor.ðŸ˜†",0,-1,0,0
1275,48927,"Ayo bubug, besok vaksin pertama Doakan lancar dan tidak bereaksi apa2 ya...",1,1,1,1
1276,48635,Baru kali ini ngerasa left out karena orang-orang pada vaksin dan aku tydack bisa vaksinðŸ™‚,0,0,0,0
1277,48908,abis vaksin sinovac bawaanya tidur sm makan mulu. astaga,0,-1,0,0
1278,48694,maklum terakhir kali vaksin kelas 1 esde,0,0,0,0
1279,49106,"4 bulan yang lalu gue kena covid, dan 1 bulan yang lalu gue udh full vaksin pake sinovac.",1,1,1,1
1280,48561,kaga bisa merem kebanyak jarum suntik vaksin nanti pagi horror duluan wkwkwkw,0,0,0,0
1281,49346,Info daftar vaksin onlen #Vaksin #vaksincovid19 #infovaksin,1,1,1,1
1282,48751,"Bahkan bodo amat sama keluarga sendiri yg punya pemikiran kolot dan punya pemikiran sendiri tentang vaksin.  Kalo udah dibilangin baik2 ga mempan ya udah, tinggal kita liat aja siapa yg bisa beradaptasi dengan pandemi ini. Klo ga bisa adaptasi ya wasalam.",0,1,1,1
1283,49289,Mencari cari vaksinasi tetes yang ada rasa buahnya  ðŸ¥²,0,0,0,0
1284,48583,pls info vaksin surabaya pls,1,1,1,1
1285,49249,Info vaksin mlg please,1,1,1,1
1286,48448,Bapak w disuruh presiden swab/vaksin pasti tetep gamau~ nyusahin,0,1,1,1
1287,49126,Kerumunan yg tdk dilarang pemerintah adalah antri vaksin...,-1,-1,-1,-1
1288,48786,50 pcs buat apa  Mending @HaloBCA bikin kartu flazz edisi ginian dengan nunjukin hasil sudah vaksin yang valid.,1,1,1,1
1289,49276,"Gimana mau vaksin..gw aja kerja terus ampe sabtu,,libur minggu doank,,mau vaksin hr minggu gk ada yg buka,,rata rata vaksin massal senin ampe jumat aja..itu juga dr jam 8 ampe jam 2 an,,plisss adain vaksin di hari minggu donk buat para pekerja kaya gw,,",0,1,1,1
1290,48471,"Udah bayangin hari ini sibuknya kaya apa. Tracing, vaksin, pelayanan, laporan bulanan ðŸ˜­ðŸ˜­ðŸ˜­",0,1,1,1
1291,49518,Vaksin tahap pertama selesaiðŸ‡®ðŸ‡©  https://t.co/tFB2dMJHjH,1,1,1,1
1292,49593,"Sekarang kalo kemana-mana ditanya : ""udah vaksin belum?""",0,0,0,0
1293,49562,Alhamdulilah Kelar vaksin tahap 1  https://t.co/P3mpSOjeHZ,1,1,1,1
1294,49490,"Dukung dan sukseskan prog pemerintah dalam vaksinasi masal dan patuhi protokol kesehatan...loooooss dooll darurat,ngiiik nguuuk,salam iciiik iwiiir  https://t.co/LWsbMky8xj",1,1,1,1
1295,49511,"Mesti isyaan dulu krna blm isyaan, trus ngehalu deh muehehehheeee.. dah ga sabar besok tgl 4, mas laki bru vaksin. lusanya dah pulang, tgl 6nya nyampe yeeiyy",1,1,1,1
1296,49697,vaksin biar gajadi zombie,1,1,1,1
1297,49655,"320 vaksinasi hari ini ðŸ™Œ Tetep bersyukur âœ¨ Capek bgt sakit bangkiang sama puyeng input tp seneng bisa pelayanan, masyarakat tervaksin â˜ºï¸",1,1,1,1
1298,49828,Alarm kepanikan sudah dibunyikan lagi !! Gak vaksin gak boleh bepergian Alah tai tai Jadi ya mau gk mau haris vaksin ðŸ’©ðŸ–•ðŸ¼,-1,-1,-1,-1
1299,49796,Skrng kartu vaksin sudah bisa dipakai untuk syarat melakukan perjalanan.. etapi kan yang di vaksin masih bisa terpapar kan ya? gimana kalau ternyata OTG dan menularkan ke penumpang yang lain? Kenapa moda transportasi umum ngga dibatasi atau ditutup sementara aja? Ngg embuh lah ðŸ˜†,0,0,0,0
1300,49764,Info vaksin AZ di Bandung please,1,1,1,1
1301,49784,"I'am so grateful, punya orangtua yang sadar akan pentingnya vaksin, dan mau di vaksin. ðŸ’• Di luar sana ternyata banyak yang belum sadar akan hal itu.",1,1,1,1
1302,49888,"Menunggu giliran vaksin, agar Jogja kembali lagi.  https://t.co/zRF8jcvX7w",1,1,1,1
1303,50035,"ðŸ™Ž : ternyata percuma vaksin masih kena, sodara gw 2.2nya nakes sekarang isoman karena +.  Me : lo nakes bukan?   ðŸ™Ž : Bukan  Me : mingkem, mereka nakes pasti masi kena karena mereka urus pasien. Nah lo tugasnya vaksin dan taat prokes buat ngurangin beban mereka. Paham  ðŸ™Ž : ....",1,1,1,1
1304,49976,Alhamdulillah Semoga saya segera menyusul di vaksin,1,0,1,1
1305,50102,"Tidak ada efek (demam,mual atau pusing) apapun setelah kemarin disuntik vaksin sinovac ðŸ‘ðŸ»",0,-1,0,0
1306,50147,"Semalam random VCall sama kawan lama di pondok, tetiba bilang kalo AstraZaneca mengandung babi. Doi menolak vaksin :(",0,-1,-1,-1
1307,49993,"Gagal vaksin, pas dateng antriannya ruame bener di Teras Kota, BSD.",0,0,0,0
1308,49896,Jangan lupa vaksin,1,1,1,1
1309,50065,Tanggal muda gini BCA di Indomaret antrinya kayak mau vaksin,0,-1,-1,-1
1310,49909,Yes. Saya dulu mau vaksin kendala krn bukan ktp jogja. Sekarang info nya bisa tinggal bawa ktp. Tgl 30 kemarin ikut vaksin udh ngantri dr jam 8-12 tau tau di info suruh daftar di link atau koramil. Coba buka link ternyata ga bisa (link eror).,0,-1,-1,-1
1311,50084,"Kalian berbondong-bondong rebutan pembagian BLT UMKM, tapi diminta pemerintah vaksin gratis pada gak mau.  Piye?",0,1,1,1
1312,50266,"Aing sibuk muterÂ² di jakarta nyari info sanasani yg bisa vaksin non domisili, eh temen2 aing yang udh tinggal ke puskesmas terdekat buat vaksin malah leha2, anjingg. Balik dah mending vaksin di smi aja",0,-1,-1,-1
1313,50274,"Vaksin kedua tunggu sekitar 2-3 minggu, kalo dalam jangka waktu segitu terpapar C-19 baru boleh vaksin tunggu 3 bulan.",1,1,1,1
1314,50432,Lg antri vaksin di Kostrad.  Ada bapa bapa kostrad badge name-nya YAHUDI.  HuwWauUww Dari kecil pasti dibully kafir.,1,1,1,1
1315,50328,"Senin lalu nemenin ibu bapa dan bby ku vaksin, Hari ini nemenin ayahnya bbyku vaksin. Sehat selalu semuanya yaâ¤ï¸",1,1,1,1
1316,50355,buset ni vaksin bikin ngantuk gue cuma tidur sejama kaya tidur 3 jam,0,0,0,0
1317,50176,Ada yg mau vaksin bareng?,1,1,1,1
1318,50305,Abis vaksin laper bet kek mo makan orang rasany,0,-1,0,0
1319,50307,"Update after vaksin . Tadi disuntik vaksin Sinovac sekitar jam 11 siang, kerasa ngilu dikit pas obatnya masuk, so far ga ada keluhan apa2 selain LAPER!! Sekarang jam 4 sore udah 3x makan ðŸ˜",0,0,1,0
1320,50478,"Dalam 3 bulan kedepan ada kemungkinan PMI akan kesulitan pendonor karena banyak yang vaksin, nah bagi kalina yang ga vaksin ayo jd pendonor agar kebutuhan darah terus tercukupi",0,1,1,1
1321,50576,"hari ini leha-leha, soalnya habis vaksin. seharian santai poll, sambil ac-an dikamarðŸ¥°",0,0,0,0
1322,50515,"Seharusnya gak usah bawa2 merk, seolah2 merk lain lebih baik.. pemrintah udah import ratusan juta vaksin merk tsb (n kemungkinan masih bakal nambah) dengan biaya trilyunan, kl tiba2 masyarakat pilih2 merk vaksin bisa ribet. emang mau dikemanain tu vac? Dioplos? Ganti merk/label?  https://t.co/K3Vr70rxt9",0,0,1,0
1323,50897,"""industri vaksin"" mungkin saja?",-1,0,0,0
1324,50548,Karang Taruna depan kost lagi siap2 buat besok vaksin di posyandu mantapp  https://t.co/vUPkd8nSs4,1,1,1,1
1325,50635,"â€œHalo ini dengan Bu Dita ya? Sy dr pendataan vaksin kelurahan Pucang Sewu mau konfirmasiâ€ â€œLoh bu tapi sy dan tmn2 kantor sudah vaksin di Labkesdaâ€ â€œWalah baik Bu, maaf ya kami telat mengkonfirmasiâ€  Muwesti kok wkwkwkwk",0,0,0,0
1326,50582,sertifikat vaksin setara dengan ijazah !!,0,0,0,0
1327,50940,Wali Kota Tarakan Dukung Vaksinasi.  Doa Untuk Bangsaku  https://t.co/uba2D3wrPF,1,1,1,1
1328,50572,Abis vaksin kq ngantuk ya ðŸ˜´ Tambah lagi sakit gigi gara2 gigi geraham belakang tumbuhðŸ˜­,0,0,0,0
1329,50662,Jangan lupa partisipasi vaksin guys ðŸŒ‹  https://t.co/ecIvE3GMxR,1,1,1,1
1330,50774,Setelah vaksin covid kok tiba2 pengen makan nasi Padang ya. Baru tahu kalau efeknya seperti ini.,0,0,0,0
1331,50790,Sekarang orang pada susah ya dapat vaksin umum. Ada temen yang ampe ngantri seharian tapi gak dapat juga. Mana antriannya nimbulkan kerumunan dan gak ada sosial distancing nya.,0,-1,0,0
1332,50580,abis vaksin boleh minum kopi gaksih? KOPSUS lebih tepatnya.,0,0,0,0
1333,50523,"Masih berkhayal ini terjadi, lalu BTS army akan berbondongÂ² vaksinasi, kan jumlahnya buanyaak tuh..",0,0,0,0
1334,51009,"vaksin?? ntar dulu lah abis lahiran aja. pingin ntar badan udah enakan trus beneran fit pingin pake vaksin AZ soalnya. soale beberapa responden yg udah divaksin pake AZ kalau nggak bener2 fit pasti demam. so, i just wanna make sure my body is ready for vaccine",0,0,0,0
1335,51313,Galak amat petugas vaksin,0,0,0,0
1336,50946,Teriak anti vaksin  Biar dicari dan disuntik vaksin  https://t.co/qI0NTErrxl,0,0,0,0
1337,51227,#PedomanKontijensiPolri Tingkatkan Vaksinasi Nasional  https://t.co/RyuCrPRkIT,1,1,1,1
1338,51361,gagal vaksin gegara lagi radang ðŸ™ƒ..,0,0,0,0
1339,51293,Sukseskan program Vaksin dan disiplin menjalani protokol kesehatan.  Bersatu Kita Teguh,1,1,1,1
1340,51004,"Target vaksinasi tersebut dicapai berkat usaha optimal dan gotong royong dengan semua pihak tertutama TNI/Polri, pemerintah daerah, BUMN dan pihak swasta yang turut membantu.",1,1,1,1
1341,51096,"31 jam after vaksin, lidah ilang rasa ðŸ¤£",0,0,0,0
1342,50976,Vaksin tahap 1 done. Terimakasih @dinkes_kab_bdg @promkeskabbdg @humaskabbdg @humas_jabar @ Lanud Sulaiman  https://t.co/Eci9awLgW6,1,1,1,1
1343,51263,Apaiya mau vaksin kudu pake orang dalemmmðŸ˜”ðŸ˜”,0,0,0,0
1344,51289,Dukung Vaksinasi melawan Covid19  Bersatu Kita Teguh  https://t.co/fIqLgYSil8,1,1,1,1
1345,51177,Donor darah itu bisanya berapa hari setelah vaksin kedua ya? Ada yang tau?,0,0,0,0
1346,51328,"Katanya vaksin tanpa syarat, ini nyuruh ART ke Puskesmas TanjungBarat untuk Vaksin ditanyain surat dari RT. RT nya dicari gak gampang.... Pripun niki pak @jokowi ?",0,0,0,0
1347,51164,Buat yg ga caya copid Ga caya vaksin ya terserah aja sih.  Tapi ga usah pengaruh2in orang buat ikutan kaya elo . emang elo agen MLM?,0,0,0,0
1348,51031,Vaksin tetracat 26 Juni 2021. My nowi  https://t.co/wK9PLCjRU0,1,1,1,1
1349,51189,Giat pendampingan vaksin yang didampingi oleh Babinkantibmas Bripka zazili dan Babinsa di kec.Rantau panjang kab.Ogan ilir  https://t.co/pjO7lBvyzB,1,1,1,1
1350,51325,wkwk mules antri vaksin ðŸ˜­,0,0,0,0
1351,51510,"Oke dari sini gw bisa simpulkan, bahwa negara gw gagal dalam menangani pamdemi...sampai vaksin yang harusnya jadi hak setiap rakyat bisa diperjual belikan pada orang ""kaya"" ...!! Selebihnya silahkan simpulkan sendiri.",-1,-1,-1,-1
1352,51436,"Terus terang di tempat kerjaku banyak tmn2 ku yg tidak tertarik untuk vaksin, karena masih banyak yg takut, takut efek nya gmn dll, itu lumrah sih.. Ak jg takut yg gak percya yo okeh,karna terlaku bny membaca hoax ttg vaksin ðŸ¤£",-1,-1,-1,-1
1353,51582,Kepada @DepKesRI  Mau tanya knpa org yg hendak di vaksin harus daftar ? Nggk bisa diambil dari disgupcapil ? dari situ kan bisa diambil data warga yg sudah atau belum vaksin ? Mohon pencerahan,0,0,0,0
1354,51688,"Saya terkonfirmasi +Covid-19, 24/6/2021. Saat ini Isoman. Tidak ada gejala yg mengkawatirkan. Hanya sekali2 batuk, &amp",0,0,0,0
1355,51488,"Sedih banget gabisa bedain bau sama sekali, rasanya lebih nyiksa sekali drpd pakai masker 3 lapis ðŸ˜­ðŸ’” udh bukan waktunya lagi buat ga percaya sama virus ini.  Everyone please stay safe, protokol kesehatannya tetep dijaga. Aku yg sangat patuh dan udh vaksin aja tetep terpapar ðŸ˜­",0,0,0,0
1356,51408,Vaksin??..siapa takut..ðŸ˜‚ðŸ˜‚ Vaksin yg ke Dua..ðŸ˜ðŸ˜  https://t.co/q7eX7bp00y,1,1,1,1
1357,51586,Sedang merasakan demam pasca vaksin... Hmmm,0,-1,0,0
1358,51587,"Gak kaget kalo besok ada headline ""kasus covid cluster vaksinasi massal""",-1,-1,-1,-1
1359,51518,"Menurut saya pelaksanaan vaksinasi spt di GBK ini SALAH KAPRAH, aturan prokes tdk boleh berkerumun ini malah diciptakan !! Aneh bin Ajaib !!! Tolonglah jangan bikin susah masyarakat !!!! Jauh lebih baik ditiap Polsek atau tiap Kelurahan. @jokowi @KemenkesRI",-1,-1,-1,-1
1360,51544,"Besok Warung Kita buat promo buat kalian yang mau mesan bagi penderita positif yang sedang isoman. Dan bagi yang sudah mendapatkan vaksin. Jangan lihat promo diskonnya, karna hanya warung kecil. Namun semoga gerakan kecil ini membantu roda warung &amp",0,0,0,0
1361,51552,Karena Flaurent Salon pegawainya udah pada di vaksin &amp,1,1,1,1
1362,51404,Waspada terkait berita hoax yang beredar terkait keamanan vaksin covid-19. #BersatuLawanCovid19  https://t.co/oDWaVSzypv,1,1,1,1
1363,51873,ada yg tau info vaksin di surabaya tanpa surat domisili?  sharing is caring guysâ™¡ï¸Ž,0,0,0,0
1364,52310,Bissmillah hari ini vaksin,1,1,1,1
1365,52115,"VAKSIN MASSAL ITU BUKAN NGUMPULIN MASSA, BAMBANG!   DISEBAR BIAR CEPET!",-1,1,-1,-1
1366,52113,Mau daftar vaksin aja berasa kaya belanja shopee 12.12,0,0,0,0
1367,51900,Media sosial skrg isinya kalo ga sakit ya vaksin,0,0,0,0
1368,52023,"Heee yang udah vaksin jangan sok kebal ya sampai abai prokes, banyak nih kasus yang ""hore-hore"" habis vaksin ternyata masih terdampak sampe masuk ICU lagi ðŸ¤¦ðŸ¿â€â™‚ï¸ #vaksinopoiki",1,1,1,1
1369,52056,"Varian covid makin banyak dan aneh, vaksin salah satu bentuk pencegahan dan perlindungan. Ingat ya, pencegahan dan perlindungan",1,1,1,1
1370,52096,ingin vaksin yg memperkuat ketabahan dalam hidup,1,1,1,1
1371,52108,Gntng bgt aa yg pke bju item dilokasi observasi vaksin desa cibodas,0,0,0,0
1372,51783,"""Kami sudah verifikasi informasi tersebut kpd WHO &amp",0,0,0,0
1373,52243,Beruntunglah aku yang udah vaksin :),1,1,1,1
1374,51941,"Baru kelar vaksin, ternyata ga sakit samsek. Sia sia degdegannya wkwk",1,1,1,1
1375,52160,Abis vaksin ga boleh olahraga berat katanya  https://t.co/76DpwZlign,0,0,0,0
1376,52098,"Meskipun sudah melakukan vaksinasi, masyarakat tetap dihimbau untuk selalu menerapkan protokol kesehatan saat beraktifitas sehari hari  #SerbuanVaksinasiNasional Serentak 34Wilayah Polda  https://t.co/hAIVFDSUUF",1,1,1,1
1377,52157,"Kmrn abis vaksin siangnya haid, udah hari ke 3 lancar banget haid gw ini. Ga pake sakit pinggang dan perut tumben..., Efek vaksin apa.",0,0,0,0
1378,52116,Lega orang rumah udah vaksin tahap pertama. ðŸ¤—,1,1,1,1
1379,51887,"Meski pun udah vaksin, prokes harus lebih di tingkatkan di manapun kita berada , agar tidak terpapar covid 19  https://t.co/WApxJFYXdH",1,1,1,1
1380,52166,Vaksin massal Balikpapan hanya untuk kaum tertentu ðŸ˜‚ðŸ˜‚. Kita mah apa atuh. ..datang nunggu info ternyata sdh full quota hahaha,0,0,0,0
1381,51906,"Assalammualaikum wr.wb Cuma tanya, gelandang, gembel, tunawisma dan sejenisnya dapat vaksinasi kopid kah? Wassalamu'alaikum wr.wb",0,0,0,0
1382,52128,abis vaksin lemes ngantuk laper hadeuhhh alamat di krl tidur ( kalo dpet duduk ),0,-1,0,0
1383,51855,"hari kedua setelah vaksin, masih kemengÂ² badannya ðŸ˜Œ",0,-1,0,0
1384,52220,info vaksin area gamping or sleman lur,0,0,0,0
1385,52158,Kapolsek Pitu Iptu Karno bersama anggota melaksanakan pendampingan dan pengamanan vaksinasi  dalam rangka HUT Bhayangkara ke 75  di balai desa Pitu  https://t.co/YN7hOQqoPa,1,1,1,1
1386,52143,"Kalo vaksin dapet cuti khusus ceunah, tapi nyatanya aingg masih dikejer konsumenðŸ¤£ðŸ¤£",0,0,0,0
1387,52237,"teman teman bagi info vaksin banyuwangi ya, yg dari polres kuotanya sudah habis, kalau ada no registrasi / link pendaftarannya bisa di sertakan, terima kasih",0,0,0,0
1388,51777,"Untung gak jadi vaksin tadi, rupanya badan lagi gak vit karna kurang tidur.",0,0,0,0
1389,52002,Diajakin main âŒ Diajakin vaksin âœ”,1,1,1,1
1390,52107,"Abis vaksin aja kek orang patah tulang, dipegang tangannya treak treakðŸ˜…",0,0,0,0
1391,52519,"Daftarin karyawan vaksin, aku kasih soft file untuk screening mandiri biar bisa dicetak &amp",1,1,1,1
1392,52574,"Bendera putih ijo item merah, status e anti covid. Anti vaksin. Ora mung siji loro, slintar slintir berkeliaran di timeline  Apa sudah jadi SOP nya? ðŸ¤”",-1,-1,-1,-1
1393,52697,Bagi teman2 alumni Univ. Sanata Dharma yg ada di Jakarta dan sekitarnya yg belum vaksin bisa mendaftar:   https://t.co/asGXYjtXP4,1,1,1,1
1394,52824,"Besok sebelum vaksin, baiknya makan kupat tahu cicendo enak pisan, tepat sebelah gedung bayangkara, gak jauh dari pabrik kina, itu loh pabrik obat malaria yg suka bunyiin sirine jaman belanda, gak tau sekarang masih dibunyiin atau gak ðŸ‘ŒðŸ˜",1,1,1,1
1395,52558,"Joy 1 - 2 jam setelah vaksin, â€œaku pengen pup, kayanya karna vaksin deh. Aku pengen dipijitin nih, kayanya karna vaksin deh. Aku ngantuk, kayanya karna vaksin deh.â€ Baik~",0,0,0,0
1396,52622,Mau vaksin tapi punya riwayat Alergi obat..  Takut :(,0,-1,0,0
1397,52454,"Day 2 setelah vaksin pertama Mualnya udah gak,pusingnya udag gak,demamnya juga udah gak,tapi ngantuk-annya maseh dan makin menjadi",0,-1,0,0
1398,52327,Lagi tunggu 30 menit buat masa observasi habis vaksin.. Alhamdulilahh dapet vaksin juga.. ðŸ˜  https://t.co/EldunPnxiB,1,1,1,1
1399,52660,Ini bukti gw berpartisipasi buat vaksinasi..tapi gak lolos skrining dokter karena gw alergi penisilin..waktu itu pake vaksin astrazeneca..beberpa hari kemudian gw postif C19 hasil swab..dan sembuh setelah isoman selama 2 minggu.. Cc puskesmas..RT RW domisili..  https://t.co/ojaWhBW9ZQ,1,1,1,1
1400,52478,Jadi virus covid delta itu ( ga ngerti bahasa benernya gimana ) modelnya bermutasi dalam artian si covid ini bergabung gitu dengan virus yang ada dalam vaksin tersebut. Nah dari situ tercipta virus covid yang makin bervariatif dan tingkat keganasannya makin tinggi.,-1,-1,-1,-1
1401,52439,Vaksin aman jadi jangan takut divaksin  https://t.co/mj0XICONKL,1,1,1,1
1402,52694,"Daftar di aplikasi JAKI. Gampang. Proses vaksinnya ga sampai 45 menit (dari datang sampai dapat surat vaksinasi). Emang agak antri, cuma lancar.",1,1,1,1
1403,52355,"Ini pola tidur kayanya harus diubah deh. Kalo nanti pas mau vaksin malemnya begadang, amsyong gua bisa-bisa.",0,0,0,0
1404,52474,Yayyy sudah vaksinðŸ’›âœ¨  https://t.co/jFnEQ1xaWy,1,1,1,1
1405,52396,Gw yg vaksin aja bs batuk2 gini efeknya. Ini gmn yg ga vaksin ya.,1,1,1,1
1406,52422,Pengen sandaran tp kagak ade yg bisa disandarin. Seharian nerima telfon lebih dari 15x yg laporan keluarganya terkonfirmasi dan nanya soal vaksin ðŸ¥²,0,0,0,0
